,select rate,state_w_selected_ori,state_w_selected_aug,state_w_selected_mix,random_selected_ori,random_selected_aug,random_selected_mix,cov_selected_ori,cov_selected_aug,cov_selected_mix,bscov_selected_ori,bscov_selected_aug,bscov_selected_mix,btcov_selected_ori,btcov_selected_aug,btcov_selected_mix,sc_ctm_selected_ori,sc_ctm_selected_aug,sc_ctm_selected_mix,sc_cam_selected_ori,sc_cam_selected_aug,sc_cam_selected_mix,nc_ctm_selected_ori,nc_ctm_selected_aug,nc_ctm_selected_mix,nc_cam_selected_ori,nc_cam_selected_aug,nc_cam_selected_mix
0,15,81.91 (0.3%),78.05 (0.58%),79.98 (0.44%),82.11 (0.5%),77.64 (0.17%),79.87 (0.34%),82.11 (0.5%),77.5 (0.03%),79.8 (0.26%),82.33 (0.72%),78.14 (0.67%),80.24 (0.7%),81.78 (0.17%),77.72 (0.25%),79.75 (0.21%),81.58 (-0.03%),77.63 (0.16%),79.61 (0.07%),81.71 (0.11%),77.59 (0.12%),79.65 (0.11%),81.63 (0.03%),77.87 (0.39%),79.75 (0.21%),81.39 (-0.21%),76.72 (-0.75%),79.06 (-0.48%)
