,state,random,RNNTestcov,Stellarbscov,Stellarbtcov,testRNNsc,testRNNsc_cam,nc_ctm,nc_cam
0,0.0004967709885742673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.02384500745156483,0.008445106805762544,0.02185792349726776,0.0,0.0009935419771485345,0.009935419771485345,0.010432190760059613,0.007451564828614009,0.015896671634376552
2,0.04818678589170392,0.019374068554396422,0.041728763040238454,0.003477396920019871,0.001987083954297069,0.020864381520119227,0.022354694485842028,0.015399900645802286,0.037257824143070044
3,0.07004470938897168,0.028315946348733235,0.06060606060606061,0.00546448087431694,0.004470938897168405,0.03427719821162444,0.025832091405861898,0.02136115250869349,0.05563835072031793
4,0.09388971684053651,0.03576751117734724,0.07948335817188276,0.007948335817188276,0.006954793840039742,0.04272230501738698,0.04073522106308992,0.026328862394436166,0.06408345752608048
5,0.11674118231495281,0.04868355688027819,0.09538002980625931,0.011425732737208148,0.008445106805762544,0.05216095380029806,0.057128663686040734,0.03129657228017884,0.07203179334326876
6,0.13611525086934922,0.05563835072031793,0.11475409836065574,0.014903129657228018,0.011425732737208148,0.05961251862891207,0.06110283159463487,0.03974167908594138,0.08097367113760556
7,0.15399900645802286,0.06805762543467461,0.13214108296075508,0.01788375558867362,0.01689021361152509,0.06954793840039741,0.06756085444610035,0.04818678589170392,0.08991554893194237
8,0.17088922006954793,0.08147044212617983,0.14704421261798312,0.018877297565822158,0.01838052657724789,0.07749627421758569,0.08941877794336811,0.05365126676602087,0.11127670144063587
9,0.18777943368107303,0.08693492300049677,0.16343765524093393,0.019374068554396422,0.020864381520119227,0.08594138102334824,0.08693492300049677,0.06060606060606061,0.11425732737208147
10,0.20367610531544958,0.08991554893194237,0.17337307501241928,0.022851465474416296,0.02185792349726776,0.09587680079483359,0.10084451068057626,0.06954793840039741,0.12419274714356682
11,0.22553402881271734,0.11674118231495281,0.18628912071535023,0.0273224043715847,0.02384500745156483,0.107799304520616,0.11425732737208147,0.07848981619473423,0.12717337307501242
12,0.2414307004470939,0.11525086934923001,0.1957277694982613,0.03129657228017884,0.026328862394436166,0.11723795330352707,0.11525086934923001,0.08792846497764531,0.15002483854942872
13,0.2598112270243418,0.12071535022354694,0.20765027322404372,0.03427719821162444,0.03129657228017884,0.12767014406358668,0.11922503725782414,0.09239940387481371,0.15250869349230006
14,0.28315946348733234,0.13214108296075508,0.22255340288127173,0.03825136612021858,0.033283656234475906,0.1395926477893691,0.13065076999503228,0.09836065573770492,0.15797317436661698
15,0.29905613512170887,0.1395926477893691,0.23745653253849974,0.041728763040238454,0.03676105315449578,0.14704421261798312,0.16145057128663687,0.10332836562344759,0.17983109786388474
16,0.3214108296075509,0.16294088425235967,0.25136612021857924,0.046199701937406856,0.041728763040238454,0.15300546448087432,0.15996025832091407,0.10829607550919026,0.19076005961251863
17,0.33581718827620466,0.16443119721808247,0.26030799801291604,0.050173869846000994,0.04669647292598112,0.16592151018380527,0.17635370094386488,0.11674118231495281,0.19870839542970692
18,0.35568802781917536,0.17883755588673622,0.2687531048186786,0.05265772478887233,0.04967709885742673,0.17834078489816194,0.17834078489816194,0.12319920516641829,0.18827620466964728
19,0.3700943864878291,0.19473422752111277,0.27719821162444114,0.058618976651763535,0.05414803775459513,0.18777943368107303,0.19870839542970692,0.13164431197218082,0.21808246398410333
20,0.3840039741679086,0.19026328862394437,0.28315946348733234,0.06308991554893194,0.057625434674615006,0.1942374565325385,0.21013412816691504,0.13909587680079483,0.22503725782414308
21,0.39344262295081966,0.21261798310978638,0.29706905116741184,0.06656731246895181,0.05961251862891207,0.20665673124689518,0.223050173869846,0.14456035767511177,0.22503725782414308
22,0.40635866865375064,0.22205663189269748,0.30601092896174864,0.07352210630899156,0.06259314456035768,0.21808246398410333,0.215598609041232,0.15300546448087432,0.21112767014406358
23,0.4172876304023845,0.23397913561847988,0.31892697466467956,0.07948335817188276,0.06557377049180328,0.22801788375558868,0.22851465474416294,0.16294088425235967,0.25235966219572775
24,0.43020367610531546,0.23000496770988574,0.3303527074018877,0.08296075509190264,0.06905116741182316,0.23894684550422254,0.2414307004470939,0.17138599105812222,0.24242424242424243
25,0.44212617983109787,0.250869349230005,0.33084947839046197,0.08991554893194237,0.07203179334326876,0.24540486835568803,0.2538499751614506,0.17933432687531048,0.2717337307501242
26,0.44808743169398907,0.25583705911574767,0.3323397913561848,0.09488325881768504,0.07550919026328863,0.2568306010928962,0.265772478887233,0.18628912071535023,0.27123695976154993
27,0.4555389965226031,0.26328862394436164,0.35270740188772975,0.10084451068057626,0.07948335817188276,0.26825633383010433,0.26030799801291604,0.19473422752111277,0.293591654247392
28,0.4624937903626428,0.27719821162444114,0.35767511177347244,0.10581222056631892,0.08792846497764531,0.280675608544461,0.28315946348733234,0.20069547938400398,0.29508196721311475
29,0.4714356681569796,0.293591654247392,0.3631395926477894,0.11177347242921014,0.09438648782911079,0.2906110283159464,0.280675608544461,0.21013412816691504,0.3114754098360656
