,state,random,RNNTestcov,Stellarbscov,Stellarbtcov,testRNNsc,testRNNsc_cam,nc_ctm,nc_cam
5,0.14248704663212436,0.050518134715025906,0.054404145077720206,0.02461139896373057,0.031088082901554404,0.05829015544041451,0.04922279792746114,0.04533678756476684,0.054404145077720206
6,0.16709844559585493,0.06217616580310881,0.06347150259067358,0.029792746113989636,0.03756476683937824,0.06735751295336788,0.06476683937823834,0.05699481865284974,0.05958549222797927
7,0.19300518134715025,0.07383419689119171,0.07124352331606218,0.038860103626943004,0.050518134715025906,0.07512953367875648,0.06865284974093264,0.06347150259067358,0.07642487046632124
8,0.2189119170984456,0.06994818652849741,0.08678756476683938,0.04145077720207254,0.054404145077720206,0.08808290155440414,0.08290155440414508,0.06865284974093264,0.08031088082901554
9,0.25259067357512954,0.07383419689119171,0.09715025906735751,0.04404145077720207,0.06088082901554404,0.09326424870466321,0.08937823834196891,0.07512953367875648,0.09067357512953368
10,0.27461139896373055,0.10492227979274611,0.10362694300518134,0.046632124352331605,0.06865284974093264,0.10233160621761658,0.11010362694300518,0.08808290155440414,0.11010362694300518
11,0.2979274611398964,0.10362694300518134,0.11787564766839378,0.05181347150259067,0.07901554404145078,0.11658031088082901,0.11398963730569948,0.09844559585492228,0.09715025906735751
12,0.31865284974093266,0.11528497409326424,0.12435233160621761,0.05569948186528497,0.08678756476683938,0.12823834196891193,0.13601036269430053,0.10880829015544041,0.12305699481865284
13,0.33549222797927464,0.15025906735751296,0.133419689119171,0.06088082901554404,0.09326424870466321,0.13989637305699482,0.13471502590673576,0.11917098445595854,0.13860103626943004
14,0.3536269430051813,0.13989637305699482,0.14507772020725387,0.06347150259067358,0.10621761658031088,0.15284974093264247,0.15414507772020725,0.12564766839378239,0.15025906735751296
15,0.37694300518134716,0.13601036269430053,0.15544041450777202,0.07772020725388601,0.11528497409326424,0.16062176165803108,0.1567357512953368,0.133419689119171,0.14378238341968913
16,0.4028497409326425,0.15155440414507773,0.16580310880829016,0.08290155440414508,0.12435233160621761,0.16968911917098445,0.16062176165803108,0.1489637305699482,0.16321243523316062
17,0.42487046632124353,0.17746113989637305,0.18134715025906736,0.09067357512953368,0.13601036269430053,0.18264248704663213,0.15414507772020725,0.16062176165803108,0.16709844559585493
18,0.4417098445595855,0.2033678756476684,0.19430051813471502,0.09585492227979274,0.14248704663212436,0.19300518134715025,0.17875647668393782,0.16191709844559585,0.172279792746114
19,0.4520725388601036,0.19948186528497408,0.20725388601036268,0.10751295336787564,0.14378238341968913,0.20077720207253885,0.133419689119171,0.18393782383419688,0.17746113989637305
20,0.47150259067357514,0.17875647668393782,0.2189119170984456,0.11269430051813471,0.1567357512953368,0.211139896373057,0.19948186528497408,0.19818652849740934,0.20854922279792745
