,state,random,RNNTestcov,Stellarbscov,Stellarbtcov,testRNNsc,testRNNsc_cam,nc_ctm,nc_cam
0,0.0005224660397074191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.02612330198537095,0.008881922675026124,0.019331243469174503,0.006792058516196447,0.007836990595611285,0.006269592476489028,0.012016718913270637,0.003134796238244514,0.008881922675026124
2,0.044409613375130615,0.019853709508881923,0.03709508881922675,0.012539184952978056,0.017763845350052248,0.012016718913270637,0.019331243469174503,0.0073145245559038665,0.019853709508881923
3,0.06374085684430512,0.03187042842215256,0.055381400208986416,0.02037617554858934,0.028735632183908046,0.02037617554858934,0.029258098223615466,0.015151515151515152,0.024555903866248695
4,0.08307210031347963,0.042842215256008356,0.07105538140020899,0.029780564263322883,0.035527690700104496,0.024033437826541274,0.03761755485893417,0.02089864158829676,0.04179728317659352
5,0.1013584117032393,0.04806687565308255,0.08307210031347963,0.03814002089864159,0.0438871473354232,0.029780564263322883,0.054858934169279,0.027168234064785787,0.04963427377220481
6,0.12225705329153605,0.06165099268547544,0.10031347962382445,0.04493207941483804,0.05067920585161965,0.03709508881922675,0.04754440961337513,0.03814002089864159,0.060083594566353184
7,0.13949843260188088,0.06687565308254964,0.11180773249738767,0.048589341692789965,0.05642633228840126,0.042842215256008356,0.06530825496342738,0.04597701149425287,0.06896551724137931
8,0.1536050156739812,0.07105538140020899,0.12434691745036573,0.055381400208986416,0.06269592476489028,0.050156739811912224,0.07366771159874608,0.05381400208986416,0.08150470219435736
9,0.1724137931034483,0.10031347962382445,0.13688610240334378,0.061128526645768025,0.07157784743991641,0.05956112852664577,0.09456635318704285,0.06165099268547544,0.08672936259143156
10,0.18861024033437826,0.09352142110762801,0.14890282131661442,0.06844305120167189,0.0794148380355277,0.07001044932079414,0.10240334378265413,0.06948798328108673,0.09561128526645768
11,0.20428422152560083,0.10344827586206896,0.16091954022988506,0.07628004179728318,0.08672936259143156,0.07836990595611286,0.11180773249738767,0.07784743991640543,0.11494252873563218
12,0.22466039707419017,0.1206896551724138,0.1724137931034483,0.08098223615464994,0.09717868338557993,0.0877742946708464,0.12173458725182863,0.08620689655172414,0.1180773249738767
13,0.241901776384535,0.13061650992685475,0.18495297805642633,0.08672936259143156,0.10553814002089865,0.09404388714733543,0.13740856844305122,0.09770114942528736,0.12852664576802508
14,0.25653082549634276,0.14890282131661442,0.19696969696969696,0.09352142110762801,0.11233019853709508,0.1013584117032393,0.14054336468129572,0.10606060606060606,0.14733542319749215
15,0.2711598746081505,0.1614420062695925,0.20480668756530826,0.09979101358411703,0.1180773249738767,0.109717868338558,0.14576802507836992,0.11337513061650993,0.14315569487983282
16,0.2878787878787879,0.15308254963427378,0.21316614420062696,0.109717868338558,0.12695924764890282,0.11703239289446186,0.1698014629049112,0.12173458725182863,0.15726227795193312
17,0.30407523510971785,0.17189132706374086,0.22100313479623823,0.1154649947753396,0.13218390804597702,0.12225705329153605,0.17920585161964472,0.13113897596656218,0.16614420062695925
18,0.3155694879832811,0.17763845350052246,0.22727272727272727,0.12330198537095088,0.13793103448275862,0.12957157784743992,0.1839080459770115,0.14106583072100312,0.1729362591431557
19,0.3296760710553814,0.17659352142110762,0.24346917450365727,0.13009404388714735,0.14629049111807732,0.13584117032392895,0.203239289446186,0.15203761755485892,0.19278996865203762
20,0.345350052246604,0.20689655172413793,0.2497387669801463,0.13740856844305122,0.15151515151515152,0.14420062695924765,0.19435736677115986,0.1588296760710554,0.203239289446186
21,0.3568443051201672,0.21264367816091953,0.25705329153605017,0.1452455590386625,0.1588296760710554,0.15256008359456635,0.2089864158829676,0.16875653082549635,0.20794148380355276
22,0.3714733542319749,0.20532915360501566,0.26802507836990597,0.1509926854754441,0.16614420062695925,0.16091954022988506,0.2142110762800418,0.1781609195402299,0.21839080459770116
23,0.3850574712643678,0.241901776384535,0.28160919540229884,0.16039707419017765,0.17711598746081506,0.16823406478578892,0.24399164054336467,0.18443051201671892,0.23145245559038663
24,0.39707419017763845,0.24399164054336467,0.2910135841170324,0.1677115987460815,0.1839080459770115,0.17345872518286312,0.23719958202716823,0.18808777429467086,0.2199582027168234
25,0.4049111807732497,0.2601880877742947,0.28996865203761757,0.17920585161964472,0.19592476489028213,0.17972831765935215,0.25339602925809823,0.1974921630094044,0.23406478578892373
26,0.4158829676071055,0.26280041797283177,0.31347962382445144,0.18547544409613376,0.20428422152560083,0.18599791013584116,0.26541274817136884,0.21212121212121213,0.2554858934169279
27,0.42476489028213166,0.2617554858934169,0.31713688610240337,0.1922675026123302,0.20950888192267503,0.19331243469174503,0.26332288401253917,0.21891327063740856,0.26332288401253917
28,0.4367816091954023,0.27377220480668757,0.3223615464994775,0.20532915360501566,0.21786833855799373,0.20219435736677116,0.28683385579937304,0.22727272727272727,0.2774294670846395
29,0.4456635318704284,0.290491118077325,0.3286311389759666,0.21525600835945663,0.2277951933124347,0.21316614420062696,0.29205851619644724,0.23458725182863113,0.29310344827586204
30,0.4535005224660397,0.3014629049111808,0.3385579937304075,0.2225705329153605,0.24085684430512017,0.2251828631138976,0.2852664576802508,0.24085684430512017,0.3108672936259143
31,0.46290491118077326,0.3103448275862069,0.35266457680250785,0.22884012539184953,0.25339602925809823,0.2361546499477534,0.30929989550679204,0.2497387669801463,0.30303030303030304
32,0.4728317659352142,0.3181818181818182,0.3563218390804598,0.23824451410658307,0.26332288401253917,0.24294670846394983,0.3051201671891327,0.25966562173458724,0.3176593521421108
