,state,random,RNNTestcov,Stellarbscov,Stellarbtcov,testRNNsc,testRNNsc_cam,nc_ctm,nc_cam,gini
13,0.2813852813852814,0.14285714285714285,0.1341991341991342,0.12554112554112554,0.16017316017316016,0.12987012987012986,0.12121212121212122,0.1038961038961039,0.16017316017316016,0.5411255411255411
14,0.3116883116883117,0.12121212121212122,0.15584415584415584,0.12554112554112554,0.16883116883116883,0.1471861471861472,0.12987012987012986,0.10822510822510822,0.15584415584415584,0.5757575757575758
15,0.3333333333333333,0.11688311688311688,0.1645021645021645,0.14285714285714285,0.1774891774891775,0.15584415584415584,0.15584415584415584,0.11255411255411256,0.14285714285714285,0.5887445887445888
16,0.36363636363636365,0.21212121212121213,0.1645021645021645,0.1645021645021645,0.19913419913419914,0.16017316017316016,0.1774891774891775,0.12121212121212122,0.1341991341991342,0.6277056277056277
17,0.3852813852813853,0.19480519480519481,0.17316017316017315,0.1774891774891775,0.21212121212121213,0.16883116883116883,0.17316017316017315,0.13852813852813853,0.1774891774891775,0.6493506493506493
18,0.3852813852813853,0.21212121212121213,0.19913419913419914,0.18181818181818182,0.21645021645021645,0.18614718614718614,0.15584415584415584,0.15151515151515152,0.18181818181818182,0.6666666666666666
19,0.39826839826839827,0.18181818181818182,0.2077922077922078,0.19913419913419914,0.22510822510822512,0.18614718614718614,0.1774891774891775,0.15584415584415584,0.19047619047619047,0.6926406926406926
20,0.4155844155844156,0.18614718614718614,0.21645021645021645,0.21212121212121213,0.23376623376623376,0.19913419913419914,0.16883116883116883,0.16883116883116883,0.20346320346320346,0.7142857142857143
21,0.4329004329004329,0.22077922077922077,0.22510822510822512,0.22077922077922077,0.24242424242424243,0.19913419913419914,0.22510822510822512,0.18181818181818182,0.1645021645021645,0.7272727272727273
22,0.44155844155844154,0.22077922077922077,0.22943722943722944,0.23376623376623376,0.2597402597402597,0.2077922077922078,0.19047619047619047,0.19480519480519481,0.24242424242424243,0.7359307359307359
23,0.46320346320346323,0.2597402597402597,0.23376623376623376,0.24675324675324675,0.26406926406926406,0.21212121212121213,0.23376623376623376,0.21212121212121213,0.2597402597402597,0.7489177489177489
24,0.47619047619047616,0.22077922077922077,0.2554112554112554,0.2554112554112554,0.29004329004329005,0.22510822510822512,0.22510822510822512,0.22943722943722944,0.22510822510822512,0.7748917748917749
25,0.49783549783549785,0.22077922077922077,0.18614718614718614,0.2683982683982684,0.2943722943722944,0.24242424242424243,0.24242424242424243,0.23809523809523808,0.2987012987012987,0.7835497835497836
26,0.5238095238095238,0.24675324675324675,0.2554112554112554,0.27705627705627706,0.2987012987012987,0.2510822510822511,0.22943722943722944,0.2510822510822511,0.2943722943722944,0.8051948051948052
27,0.5367965367965368,0.2683982683982684,0.2683982683982684,0.2857142857142857,0.30735930735930733,0.2554112554112554,0.329004329004329,0.2554112554112554,0.2943722943722944,0.8268398268398268
28,0.5541125541125541,0.33766233766233766,0.29004329004329005,0.30735930735930733,0.329004329004329,0.26406926406926406,0.2857142857142857,0.27705627705627706,0.2727272727272727,0.8354978354978355
29,0.5627705627705628,0.30735930735930733,0.3116883116883117,0.3116883116883117,0.33766233766233766,0.27705627705627706,0.2857142857142857,0.27705627705627706,0.2857142857142857,0.8528138528138528
30,0.5757575757575758,0.3116883116883117,0.2597402597402597,0.329004329004329,0.35064935064935066,0.27705627705627706,0.2987012987012987,0.2813852813852814,0.3203463203463203,0.8831168831168831
31,0.5844155844155844,0.35064935064935066,0.27705627705627706,0.329004329004329,0.354978354978355,0.2813852813852814,0.3203463203463203,0.29004329004329005,0.341991341991342,0.8917748917748918
32,0.5974025974025974,0.3116883116883117,0.3333333333333333,0.329004329004329,0.36796536796536794,0.2857142857142857,0.36363636363636365,0.2943722943722944,0.3116883116883117,0.9047619047619048
33,0.6017316017316018,0.3203463203463203,0.341991341991342,0.329004329004329,0.3939393939393939,0.2943722943722944,0.2943722943722944,0.2987012987012987,0.3203463203463203,0.9047619047619048
34,0.6017316017316018,0.3246753246753247,0.354978354978355,0.35064935064935066,0.4025974025974026,0.30303030303030304,0.30735930735930733,0.30735930735930733,0.2943722943722944,0.9177489177489178
35,0.6060606060606061,0.354978354978355,0.36796536796536794,0.354978354978355,0.41125541125541126,0.31601731601731603,0.3333333333333333,0.3116883116883117,0.39826839826839827,0.9177489177489178
36,0.6103896103896104,0.36363636363636365,0.41125541125541126,0.36363636363636365,0.4329004329004329,0.3246753246753247,0.3463203463203463,0.3203463203463203,0.38095238095238093,0.922077922077922
37,0.6147186147186147,0.38095238095238093,0.3939393939393939,0.38095238095238093,0.45021645021645024,0.329004329004329,0.2987012987012987,0.3246753246753247,0.354978354978355,0.9264069264069265
38,0.6190476190476191,0.42424242424242425,0.4069264069264069,0.38961038961038963,0.4675324675324675,0.329004329004329,0.341991341991342,0.3246753246753247,0.38095238095238093,0.9307359307359307
39,0.6233766233766234,0.4155844155844156,0.42424242424242425,0.3939393939393939,0.47186147186147187,0.33766233766233766,0.42424242424242425,0.329004329004329,0.354978354978355,0.935064935064935
40,0.6320346320346321,0.4588744588744589,0.47619047619047616,0.4025974025974026,0.4805194805194805,0.3463203463203463,0.4025974025974026,0.341991341991342,0.4069264069264069,0.9393939393939394
41,0.6363636363636364,0.4588744588744589,0.4675324675324675,0.4155844155844156,0.48484848484848486,0.354978354978355,0.42424242424242425,0.35064935064935066,0.4069264069264069,0.9393939393939394
42,0.6363636363636364,0.38961038961038963,0.354978354978355,0.4199134199134199,0.49783549783549785,0.3593073593073593,0.4199134199134199,0.36363636363636365,0.4458874458874459,0.9437229437229437
43,0.6363636363636364,0.44155844155844154,0.4675324675324675,0.4199134199134199,0.5194805194805194,0.37662337662337664,0.38961038961038963,0.3722943722943723,0.45021645021645024,0.948051948051948
44,0.6363636363636364,0.45021645021645024,0.48484848484848486,0.42424242424242425,0.5194805194805194,0.3939393939393939,0.43722943722943725,0.3852813852813853,0.47619047619047616,0.948051948051948
45,0.6363636363636364,0.4458874458874459,0.47619047619047616,0.44155844155844154,0.5238095238095238,0.4025974025974026,0.41125541125541126,0.3939393939393939,0.5151515151515151,0.9567099567099567
46,0.645021645021645,0.4675324675324675,0.49783549783549785,0.4458874458874459,0.5281385281385281,0.4025974025974026,0.4805194805194805,0.39826839826839827,0.45021645021645024,0.9653679653679653
47,0.645021645021645,0.5800865800865801,0.49783549783549785,0.45454545454545453,0.5367965367965368,0.4069264069264069,0.5108225108225108,0.4069264069264069,0.48917748917748916,0.9653679653679653
48,0.6536796536796536,0.5151515151515151,0.5194805194805194,0.45454545454545453,0.5497835497835498,0.4155844155844156,0.45021645021645024,0.4069264069264069,0.5064935064935064,0.9696969696969697
49,0.6623376623376623,0.5194805194805194,0.47619047619047616,0.4675324675324675,0.5541125541125541,0.42857142857142855,0.4935064935064935,0.4199134199134199,0.47619047619047616,0.9696969696969697
50,0.6623376623376623,0.5064935064935064,0.5151515151515151,0.48917748917748916,0.5670995670995671,0.4329004329004329,0.5021645021645021,0.42424242424242425,0.48917748917748916,0.9696969696969697
51,0.6666666666666666,0.5324675324675324,0.5064935064935064,0.4935064935064935,0.5757575757575758,0.43722943722943725,0.5281385281385281,0.42857142857142855,0.5238095238095238,0.9696969696969697
52,0.6666666666666666,0.44155844155844154,0.5324675324675324,0.5021645021645021,0.5800865800865801,0.43722943722943725,0.5281385281385281,0.43722943722943725,0.4805194805194805,0.9696969696969697
53,0.683982683982684,0.5541125541125541,0.5541125541125541,0.5108225108225108,0.5930735930735931,0.44155844155844154,0.5497835497835498,0.45454545454545453,0.6060606060606061,0.974025974025974
54,0.6926406926406926,0.5800865800865801,0.5324675324675324,0.5151515151515151,0.6060606060606061,0.4588744588744589,0.5021645021645021,0.4675324675324675,0.5324675324675324,0.974025974025974
55,0.6926406926406926,0.5541125541125541,0.5887445887445888,0.5281385281385281,0.6147186147186147,0.47619047619047616,0.5757575757575758,0.47186147186147187,0.6147186147186147,0.9783549783549783
56,0.6926406926406926,0.5367965367965368,0.5454545454545454,0.5411255411255411,0.6190476190476191,0.4805194805194805,0.5541125541125541,0.4805194805194805,0.5454545454545454,0.9826839826839827
57,0.70995670995671,0.6103896103896104,0.5670995670995671,0.5584415584415584,0.6277056277056277,0.48917748917748916,0.6406926406926406,0.4935064935064935,0.6147186147186147,0.9826839826839827
58,0.7229437229437229,0.5974025974025974,0.5800865800865801,0.5714285714285714,0.6277056277056277,0.4935064935064935,0.5887445887445888,0.49783549783549785,0.5757575757575758,0.9826839826839827
59,0.7316017316017316,0.6103896103896104,0.5757575757575758,0.5714285714285714,0.6363636363636364,0.5021645021645021,0.5887445887445888,0.5021645021645021,0.5367965367965368,0.9826839826839827
60,0.7402597402597403,0.6320346320346321,0.5887445887445888,0.5800865800865801,0.6406926406926406,0.5108225108225108,0.5800865800865801,0.5064935064935064,0.6363636363636364,0.9913419913419913
61,0.7489177489177489,0.6320346320346321,0.5974025974025974,0.5930735930735931,0.6406926406926406,0.5281385281385281,0.5670995670995671,0.5151515151515151,0.6147186147186147,0.9913419913419913
62,0.7532467532467533,0.6017316017316018,0.6406926406926406,0.6017316017316018,0.645021645021645,0.5367965367965368,0.5800865800865801,0.5281385281385281,0.6493506493506493,0.9913419913419913
63,0.7532467532467533,0.5887445887445888,0.5714285714285714,0.6103896103896104,0.6493506493506493,0.5411255411255411,0.5930735930735931,0.5411255411255411,0.5627705627705628,0.9913419913419913
64,0.7532467532467533,0.6363636363636364,0.6233766233766234,0.6406926406926406,0.6536796536796536,0.5541125541125541,0.658008658008658,0.5497835497835498,0.6320346320346321,0.9913419913419913
65,0.7532467532467533,0.6536796536796536,0.6753246753246753,0.6493506493506493,0.670995670995671,0.5714285714285714,0.6277056277056277,0.5541125541125541,0.6060606060606061,0.9913419913419913
66,0.7532467532467533,0.6536796536796536,0.683982683982684,0.658008658008658,0.683982683982684,0.5757575757575758,0.7056277056277056,0.5714285714285714,0.6796536796536796,0.9913419913419913
67,0.7532467532467533,0.6796536796536796,0.670995670995671,0.6666666666666666,0.7012987012987013,0.5887445887445888,0.6493506493506493,0.5800865800865801,0.683982683982684,0.9913419913419913
68,0.7575757575757576,0.683982683982684,0.6277056277056277,0.6753246753246753,0.7142857142857143,0.5930735930735931,0.7142857142857143,0.6017316017316018,0.7056277056277056,0.9956709956709957
69,0.7705627705627706,0.658008658008658,0.7142857142857143,0.6926406926406926,0.7445887445887446,0.5974025974025974,0.6883116883116883,0.6147186147186147,0.7229437229437229,1.0
70,0.7878787878787878,0.6883116883116883,0.7272727272727273,0.6926406926406926,0.7445887445887446,0.6017316017316018,0.683982683982684,0.6363636363636364,0.696969696969697,1.0
71,0.7965367965367965,0.6753246753246753,0.70995670995671,0.7012987012987013,0.7489177489177489,0.6190476190476191,0.7272727272727273,0.645021645021645,0.7705627705627706,1.0
72,0.7965367965367965,0.7012987012987013,0.6926406926406926,0.70995670995671,0.7532467532467533,0.6320346320346321,0.7445887445887446,0.6536796536796536,0.6926406926406926,1.0
73,0.8181818181818182,0.7272727272727273,0.7445887445887446,0.7229437229437229,0.7619047619047619,0.6493506493506493,0.7316017316017316,0.6666666666666666,0.7532467532467533,1.0
