,state,random,RNNTestcov,Stellarbscov,Stellarbtcov,testRNNsc,testRNNsc_cam,nc_ctm,nc_cam,gini
18,0.44298245614035087,0.11842105263157894,0.20175438596491227,0.09649122807017543,0.10964912280701754,0.2149122807017544,0.19298245614035087,0.18859649122807018,0.17982456140350878,0.7149122807017544
19,0.45614035087719296,0.17105263157894737,0.13596491228070176,0.10087719298245613,0.11842105263157894,0.2149122807017544,0.18421052631578946,0.20175438596491227,0.17105263157894737,0.7412280701754386
20,0.4780701754385965,0.2149122807017544,0.17543859649122806,0.13157894736842105,0.12719298245614036,0.21929824561403508,0.2236842105263158,0.20614035087719298,0.21052631578947367,0.7631578947368421
21,0.4956140350877193,0.16228070175438597,0.22807017543859648,0.14473684210526316,0.13596491228070176,0.2324561403508772,0.21052631578947367,0.21929824561403508,0.2324561403508772,0.7807017543859649
22,0.5131578947368421,0.19736842105263158,0.2324561403508772,0.15350877192982457,0.15789473684210525,0.2412280701754386,0.25,0.22807017543859648,0.20614035087719298,0.8070175438596491
23,0.5350877192982456,0.19736842105263158,0.2149122807017544,0.16666666666666666,0.17105263157894737,0.2543859649122807,0.21052631578947367,0.23684210526315788,0.21929824561403508,0.8245614035087719
24,0.5570175438596491,0.21929824561403508,0.22807017543859648,0.18421052631578946,0.17982456140350878,0.2675438596491228,0.2982456140350877,0.23684210526315788,0.19298245614035087,0.8333333333333334
25,0.5701754385964912,0.21929824561403508,0.2324561403508772,0.20175438596491227,0.20175438596491227,0.2719298245614035,0.25877192982456143,0.23684210526315788,0.2543859649122807,0.8552631578947368
26,0.5701754385964912,0.2719298245614035,0.2675438596491228,0.20614035087719298,0.2149122807017544,0.27631578947368424,0.2850877192982456,0.24561403508771928,0.2236842105263158,0.8596491228070176
27,0.5833333333333334,0.25,0.2631578947368421,0.20614035087719298,0.21929824561403508,0.27631578947368424,0.29385964912280704,0.2631578947368421,0.2543859649122807,0.8728070175438597
28,0.5921052631578947,0.20175438596491227,0.3157894736842105,0.22807017543859648,0.2324561403508772,0.2894736842105263,0.29385964912280704,0.2631578947368421,0.3026315789473684,0.8859649122807017
29,0.5964912280701754,0.3508771929824561,0.29385964912280704,0.2324561403508772,0.2412280701754386,0.29385964912280704,0.31140350877192985,0.2719298245614035,0.30701754385964913,0.8859649122807017
30,0.6008771929824561,0.2543859649122807,0.2631578947368421,0.2324561403508772,0.2543859649122807,0.2982456140350877,0.27631578947368424,0.27631578947368424,0.30701754385964913,0.8991228070175439
31,0.6008771929824561,0.34210526315789475,0.3026315789473684,0.2324561403508772,0.2675438596491228,0.3026315789473684,0.3201754385964912,0.2982456140350877,0.2807017543859649,0.8991228070175439
32,0.6228070175438597,0.2982456140350877,0.25877192982456143,0.2412280701754386,0.29385964912280704,0.30701754385964913,0.29385964912280704,0.30701754385964913,0.2982456140350877,0.9166666666666666
33,0.6228070175438597,0.2675438596491228,0.34210526315789475,0.24561403508771928,0.3026315789473684,0.31140350877192985,0.3333333333333333,0.3333333333333333,0.2982456140350877,0.9210526315789473
34,0.6228070175438597,0.32456140350877194,0.3333333333333333,0.2719298245614035,0.30701754385964913,0.32456140350877194,0.32894736842105265,0.33771929824561403,0.2982456140350877,0.9298245614035088
35,0.6271929824561403,0.33771929824561403,0.30701754385964913,0.2894736842105263,0.31140350877192985,0.3333333333333333,0.34210526315789475,0.34210526315789475,0.3333333333333333,0.9298245614035088
36,0.631578947368421,0.3157894736842105,0.36403508771929827,0.3157894736842105,0.3201754385964912,0.34649122807017546,0.40350877192982454,0.34649122807017546,0.34649122807017546,0.9342105263157895
37,0.6491228070175439,0.37280701754385964,0.3508771929824561,0.32894736842105265,0.32456140350877194,0.3508771929824561,0.42105263157894735,0.35526315789473684,0.35964912280701755,0.9429824561403509
38,0.6535087719298246,0.34210526315789475,0.37719298245614036,0.33771929824561403,0.32894736842105265,0.37719298245614036,0.40789473684210525,0.37719298245614036,0.41228070175438597,0.9473684210526315
39,0.6578947368421053,0.42543859649122806,0.35964912280701755,0.34210526315789475,0.3333333333333333,0.3815789473684211,0.38596491228070173,0.3815789473684211,0.37719298245614036,0.9517543859649122
40,0.6578947368421053,0.39473684210526316,0.4473684210526316,0.34649122807017546,0.34210526315789475,0.39035087719298245,0.4342105263157895,0.38596491228070173,0.39035087719298245,0.9517543859649122
41,0.6666666666666666,0.41228070175438597,0.4298245614035088,0.35964912280701755,0.35964912280701755,0.3991228070175439,0.43859649122807015,0.3991228070175439,0.45614035087719296,0.9517543859649122
42,0.6666666666666666,0.4298245614035088,0.4692982456140351,0.3684210526315789,0.3684210526315789,0.40789473684210525,0.44298245614035087,0.40789473684210525,0.40350877192982454,0.956140350877193
43,0.6754385964912281,0.40789473684210525,0.4473684210526316,0.39035087719298245,0.37719298245614036,0.4166666666666667,0.43859649122807015,0.4166666666666667,0.4780701754385965,0.956140350877193
44,0.6798245614035088,0.40350877192982454,0.4342105263157895,0.39473684210526316,0.39035087719298245,0.42105263157894735,0.43859649122807015,0.42105263157894735,0.41228070175438597,0.9605263157894737
45,0.6798245614035088,0.4692982456140351,0.4649122807017544,0.41228070175438597,0.40789473684210525,0.4342105263157895,0.43859649122807015,0.42105263157894735,0.4649122807017544,0.9605263157894737
46,0.6842105263157895,0.4605263157894737,0.4298245614035088,0.4298245614035088,0.4166666666666667,0.44298245614035087,0.4824561403508772,0.42105263157894735,0.4649122807017544,0.9605263157894737
47,0.6929824561403509,0.5131578947368421,0.45614035087719296,0.4517543859649123,0.43859649122807015,0.4473684210526316,0.45614035087719296,0.4298245614035088,0.4517543859649123,0.9649122807017544
48,0.7017543859649122,0.43859649122807015,0.4780701754385965,0.4649122807017544,0.4517543859649123,0.4517543859649123,0.4956140350877193,0.4342105263157895,0.47368421052631576,0.9692982456140351
49,0.7017543859649122,0.4956140350877193,0.4780701754385965,0.47368421052631576,0.4605263157894737,0.4649122807017544,0.5131578947368421,0.4517543859649123,0.4956140350877193,0.9692982456140351
50,0.7149122807017544,0.5745614035087719,0.5043859649122807,0.49122807017543857,0.4692982456140351,0.4824561403508772,0.5131578947368421,0.45614035087719296,0.4824561403508772,0.9692982456140351
51,0.7149122807017544,0.4956140350877193,0.4824561403508772,0.5,0.4692982456140351,0.4868421052631579,0.5131578947368421,0.4649122807017544,0.5043859649122807,0.9736842105263158
52,0.7280701754385965,0.5307017543859649,0.5350877192982456,0.5087719298245614,0.47368421052631576,0.49122807017543857,0.5307017543859649,0.4824561403508772,0.49122807017543857,0.9736842105263158
53,0.7324561403508771,0.5526315789473685,0.4780701754385965,0.5263157894736842,0.4824561403508772,0.4956140350877193,0.5833333333333334,0.5043859649122807,0.5614035087719298,0.9736842105263158
54,0.7324561403508771,0.5307017543859649,0.4868421052631579,0.5350877192982456,0.4956140350877193,0.5087719298245614,0.5526315789473685,0.5043859649122807,0.5614035087719298,0.9736842105263158
55,0.7324561403508771,0.5043859649122807,0.5307017543859649,0.543859649122807,0.5,0.5131578947368421,0.543859649122807,0.5087719298245614,0.5526315789473685,0.9736842105263158
56,0.7368421052631579,0.5570175438596491,0.5657894736842105,0.5570175438596491,0.5087719298245614,0.5219298245614035,0.618421052631579,0.5131578947368421,0.5614035087719298,0.9824561403508771
57,0.7412280701754386,0.5657894736842105,0.5701754385964912,0.5570175438596491,0.5175438596491229,0.5219298245614035,0.5482456140350878,0.5219298245614035,0.5657894736842105,0.9824561403508771
58,0.75,0.6403508771929824,0.5921052631578947,0.5701754385964912,0.5394736842105263,0.5263157894736842,0.5964912280701754,0.5350877192982456,0.6491228070175439,0.9824561403508771
59,0.7587719298245614,0.5614035087719298,0.5701754385964912,0.5921052631578947,0.543859649122807,0.5350877192982456,0.6096491228070176,0.5482456140350878,0.6140350877192983,0.9868421052631579
60,0.7631578947368421,0.6491228070175439,0.5614035087719298,0.5964912280701754,0.5570175438596491,0.543859649122807,0.5657894736842105,0.5570175438596491,0.6359649122807017,0.9912280701754386
61,0.7631578947368421,0.6096491228070176,0.6008771929824561,0.6008771929824561,0.5657894736842105,0.543859649122807,0.6096491228070176,0.5614035087719298,0.5482456140350878,0.9956140350877193
62,0.7631578947368421,0.6228070175438597,0.6052631578947368,0.6052631578947368,0.5745614035087719,0.5482456140350878,0.6271929824561403,0.5701754385964912,0.5964912280701754,0.9956140350877193
63,0.7675438596491229,0.6447368421052632,0.618421052631579,0.6140350877192983,0.5789473684210527,0.5745614035087719,0.6710526315789473,0.5964912280701754,0.6096491228070176,0.9956140350877193
64,0.7719298245614035,0.6491228070175439,0.6491228070175439,0.631578947368421,0.5833333333333334,0.5877192982456141,0.6798245614035088,0.6140350877192983,0.6052631578947368,1.0
65,0.7807017543859649,0.6710526315789473,0.6622807017543859,0.6403508771929824,0.5964912280701754,0.6008771929824561,0.6578947368421053,0.618421052631579,0.6096491228070176,1.0
66,0.7894736842105263,0.6447368421052632,0.6622807017543859,0.6622807017543859,0.6096491228070176,0.6096491228070176,0.6359649122807017,0.618421052631579,0.6929824561403509,1.0
67,0.7982456140350878,0.6578947368421053,0.706140350877193,0.6754385964912281,0.6228070175438597,0.6271929824561403,0.7192982456140351,0.631578947368421,0.6491228070175439,1.0
68,0.8114035087719298,0.6798245614035088,0.7236842105263158,0.6842105263157895,0.6271929824561403,0.631578947368421,0.6403508771929824,0.6403508771929824,0.7192982456140351,1.0
69,0.8157894736842105,0.6535087719298246,0.6578947368421053,0.706140350877193,0.6447368421052632,0.6359649122807017,0.6929824561403509,0.6403508771929824,0.6929824561403509,1.0
70,0.8201754385964912,0.6754385964912281,0.7017543859649122,0.706140350877193,0.6622807017543859,0.6403508771929824,0.6929824561403509,0.6535087719298246,0.6403508771929824,1.0
71,0.8245614035087719,0.7324561403508771,0.7324561403508771,0.7236842105263158,0.6622807017543859,0.6666666666666666,0.6885964912280702,0.6622807017543859,0.6929824561403509,1.0
72,0.8245614035087719,0.7587719298245614,0.7763157894736842,0.7456140350877193,0.6666666666666666,0.6885964912280702,0.7324561403508771,0.6710526315789473,0.6973684210526315,1.0
73,0.8289473684210527,0.7456140350877193,0.7324561403508771,0.7587719298245614,0.6754385964912281,0.6929824561403509,0.7368421052631579,0.6798245614035088,0.7324561403508771,1.0
74,0.8421052631578947,0.75,0.7719298245614035,0.7675438596491229,0.6929824561403509,0.6973684210526315,0.6578947368421053,0.6973684210526315,0.7543859649122807,1.0
75,0.8464912280701754,0.7412280701754386,0.7412280701754386,0.7807017543859649,0.6929824561403509,0.7105263157894737,0.75,0.7192982456140351,0.7719298245614035,1.0
76,0.8596491228070176,0.7543859649122807,0.7807017543859649,0.793859649122807,0.7017543859649122,0.7105263157894737,0.7675438596491229,0.7368421052631579,0.7105263157894737,1.0
77,0.8640350877192983,0.7675438596491229,0.7543859649122807,0.8070175438596491,0.706140350877193,0.7192982456140351,0.7807017543859649,0.75,0.7412280701754386,1.0
78,0.8728070175438597,0.7631578947368421,0.793859649122807,0.8201754385964912,0.706140350877193,0.7412280701754386,0.7280701754385965,0.7587719298245614,0.8026315789473685,1.0
79,0.8771929824561403,0.7719298245614035,0.8201754385964912,0.8377192982456141,0.7149122807017544,0.7456140350877193,0.7894736842105263,0.7807017543859649,0.7894736842105263,1.0
80,0.8903508771929824,0.8201754385964912,0.793859649122807,0.8464912280701754,0.7412280701754386,0.75,0.8289473684210527,0.793859649122807,0.7719298245614035,1.0
81,0.9078947368421053,0.7894736842105263,0.8026315789473685,0.8596491228070176,0.7543859649122807,0.7719298245614035,0.7719298245614035,0.7982456140350878,0.8114035087719298,1.0
82,0.9122807017543859,0.8245614035087719,0.8026315789473685,0.8771929824561403,0.7631578947368421,0.7850877192982456,0.8201754385964912,0.8070175438596491,0.8114035087719298,1.0
83,0.9166666666666666,0.8464912280701754,0.8464912280701754,0.8859649122807017,0.7631578947368421,0.7894736842105263,0.8596491228070176,0.8157894736842105,0.8421052631578947,1.0
84,0.9254385964912281,0.8333333333333334,0.8377192982456141,0.9035087719298246,0.7807017543859649,0.793859649122807,0.8377192982456141,0.8201754385964912,0.8333333333333334,1.0
85,0.9298245614035088,0.8640350877192983,0.8464912280701754,0.9122807017543859,0.7894736842105263,0.7982456140350878,0.8333333333333334,0.8333333333333334,0.8070175438596491,1.0
86,0.9298245614035088,0.8903508771929824,0.8508771929824561,0.9122807017543859,0.8245614035087719,0.8114035087719298,0.8947368421052632,0.8421052631578947,0.8903508771929824,1.0
87,0.9298245614035088,0.8728070175438597,0.8464912280701754,0.9166666666666666,0.8421052631578947,0.8201754385964912,0.8771929824561403,0.8421052631578947,0.8552631578947368,1.0
88,0.9429824561403509,0.8377192982456141,0.8991228070175439,0.9166666666666666,0.868421052631579,0.8464912280701754,0.9035087719298246,0.8508771929824561,0.8508771929824561,1.0
89,0.956140350877193,0.8903508771929824,0.881578947368421,0.9166666666666666,0.8771929824561403,0.8596491228070176,0.8947368421052632,0.8552631578947368,0.8859649122807017,1.0
90,0.9605263157894737,0.9210526315789473,0.8991228070175439,0.9166666666666666,0.8903508771929824,0.8640350877192983,0.9078947368421053,0.868421052631579,0.8947368421052632,1.0
