,state_w10,state_w20,state_w50,random10,random20,random50,RNNTestcov10,RNNTestcov20,RNNTestcov50,Stellarbscov10,Stellarbscov20,Stellarbscov50,Stellarbtcov10,Stellarbtcov20,Stellarbtcov50,testRNNsc10,testRNNsc20,testRNNsc50,testRNNsc_cam10,testRNNsc_cam20,testRNNsc_cam50,nc_ctm10,nc_ctm20,nc_ctm50,nc_cam10,nc_cam20,nc_cam50
0,0.6833333333333333,0.6441666666666667,0.421,0.335,0.31416666666666665,0.338,0.5816666666666667,0.48,0.37333333333333335,0.07666666666666666,0.10583333333333333,0.17433333333333334,0.07333333333333333,0.09666666666666666,0.17533333333333334,0.32166666666666666,0.3258333333333333,0.31566666666666665,0.33166666666666667,0.3283333333333333,0.32766666666666666,0.23333333333333334,0.23333333333333334,0.26166666666666666,0.44666666666666666,0.38416666666666666,0.335
1,0.6766666666666666,0.6183333333333333,0.399,0.345,0.3416666666666667,0.33466666666666667,0.59,0.4708333333333333,0.36433333333333334,0.08333333333333333,0.105,0.17566666666666667,0.095,0.10166666666666667,0.16866666666666666,0.315,0.33416666666666667,0.316,0.33666666666666667,0.3358333333333333,0.32766666666666666,0.22666666666666666,0.22583333333333333,0.27,0.385,0.33166666666666667,0.3363333333333333
2,0.7,0.6433333333333333,0.41133333333333333,0.31333333333333335,0.33416666666666667,0.3283333333333333,0.6083333333333333,0.4866666666666667,0.3636666666666667,0.09666666666666666,0.10833333333333334,0.163,0.07333333333333333,0.0925,0.16266666666666665,0.3466666666666667,0.3275,0.309,0.3616666666666667,0.3225,0.31666666666666665,0.22,0.225,0.258,0.37,0.36,0.347
3,0.6883333333333334,0.6433333333333333,0.411,0.3566666666666667,0.32083333333333336,0.3363333333333333,0.6066666666666667,0.4891666666666667,0.363,0.06833333333333333,0.09083333333333334,0.16733333333333333,0.085,0.0875,0.167,0.33,0.3258333333333333,0.32033333333333336,0.3,0.3475,0.3303333333333333,0.235,0.23,0.2623333333333333,0.37833333333333335,0.37333333333333335,0.33666666666666667
4,0.6766666666666666,0.6183333333333333,0.4033333333333333,0.32666666666666666,0.33416666666666667,0.33066666666666666,0.61,0.4791666666666667,0.36233333333333334,0.06833333333333333,0.1,0.17166666666666666,0.07166666666666667,0.09,0.167,0.33666666666666667,0.3175,0.31866666666666665,0.33166666666666667,0.3466666666666667,0.33366666666666667,0.24833333333333332,0.24333333333333335,0.269,0.4116666666666667,0.37083333333333335,0.33566666666666667
5,0.6566666666666666,0.6166666666666667,0.4046666666666667,0.3383333333333333,0.33166666666666667,0.32166666666666666,0.61,0.4816666666666667,0.36733333333333335,0.085,0.11,0.16366666666666665,0.09166666666666666,0.095,0.17133333333333334,0.315,0.3283333333333333,0.30566666666666664,0.30666666666666664,0.31916666666666665,0.32666666666666666,0.22166666666666668,0.22916666666666666,0.2623333333333333,0.37,0.35,0.33066666666666666
6,0.6916666666666667,0.6366666666666667,0.41333333333333333,0.29,0.3275,0.329,0.6083333333333333,0.5033333333333333,0.371,0.08666666666666667,0.10666666666666667,0.177,0.075,0.09833333333333333,0.17066666666666666,0.30333333333333334,0.32,0.30833333333333335,0.3016666666666667,0.31083333333333335,0.317,0.22833333333333333,0.22833333333333333,0.24866666666666667,0.4083333333333333,0.3566666666666667,0.333
7,0.695,0.63,0.4066666666666667,0.31166666666666665,0.3516666666666667,0.328,0.5933333333333334,0.4816666666666667,0.37333333333333335,0.08833333333333333,0.1175,0.17333333333333334,0.09333333333333334,0.09166666666666666,0.17533333333333334,0.34,0.3325,0.319,0.37,0.34833333333333333,0.3363333333333333,0.24666666666666667,0.24833333333333332,0.26966666666666667,0.4066666666666667,0.36833333333333335,0.341
8,0.6833333333333333,0.6316666666666667,0.4053333333333333,0.33,0.3283333333333333,0.3313333333333333,0.59,0.47,0.363,0.09166666666666666,0.10666666666666667,0.174,0.09166666666666666,0.10166666666666667,0.176,0.32166666666666666,0.33916666666666667,0.30533333333333335,0.3333333333333333,0.3308333333333333,0.334,0.22666666666666666,0.21583333333333332,0.25333333333333335,0.37666666666666665,0.35333333333333333,0.32
9,0.695,0.6225,0.3993333333333333,0.32666666666666666,0.33166666666666667,0.32666666666666666,0.5933333333333334,0.48333333333333334,0.36933333333333335,0.07666666666666666,0.10666666666666667,0.168,0.08666666666666667,0.0975,0.16466666666666666,0.30666666666666664,0.2941666666666667,0.2966666666666667,0.3383333333333333,0.31583333333333335,0.32666666666666666,0.23333333333333334,0.21833333333333332,0.25,0.37833333333333335,0.3616666666666667,0.335
10,0.715,0.6341666666666667,0.402,0.29833333333333334,0.3358333333333333,0.32066666666666666,0.62,0.49,0.365,0.07333333333333333,0.0925,0.16266666666666665,0.06666666666666667,0.08416666666666667,0.164,0.32666666666666666,0.31416666666666665,0.309,0.31,0.3225,0.333,0.24333333333333335,0.22833333333333333,0.26166666666666666,0.38333333333333336,0.345,0.33266666666666667
11,0.7,0.6383333333333333,0.4073333333333333,0.345,0.3358333333333333,0.339,0.6,0.47833333333333333,0.36566666666666664,0.06833333333333333,0.0925,0.16766666666666666,0.08,0.09,0.16366666666666665,0.29833333333333334,0.3025,0.30933333333333335,0.345,0.3075,0.32866666666666666,0.23,0.24083333333333334,0.253,0.37666666666666665,0.36916666666666664,0.32666666666666666
12,0.6833333333333333,0.6383333333333333,0.4093333333333333,0.30666666666666664,0.3258333333333333,0.323,0.625,0.49166666666666664,0.36566666666666664,0.07833333333333334,0.10583333333333333,0.17166666666666666,0.07333333333333333,0.09083333333333334,0.16533333333333333,0.3383333333333333,0.32,0.30266666666666664,0.3383333333333333,0.32916666666666666,0.32166666666666666,0.20166666666666666,0.23,0.25666666666666665,0.4116666666666667,0.3408333333333333,0.33666666666666667
13,0.69,0.6333333333333333,0.4073333333333333,0.32,0.3408333333333333,0.32033333333333336,0.6233333333333333,0.49333333333333335,0.37566666666666665,0.07666666666666666,0.11,0.178,0.08833333333333333,0.10083333333333333,0.17166666666666666,0.32,0.3475,0.325,0.33,0.3233333333333333,0.3243333333333333,0.22666666666666666,0.24166666666666667,0.26366666666666666,0.4216666666666667,0.35333333333333333,0.341
