,state_w10,state_w20,state_w50,random10,random20,random50,RNNTestcov10,RNNTestcov20,RNNTestcov50,Stellarbscov10,Stellarbscov20,Stellarbscov50,Stellarbtcov10,Stellarbtcov20,Stellarbtcov50,testRNNsc10,testRNNsc20,testRNNsc50,testRNNsc_cam10,testRNNsc_cam20,testRNNsc_cam50,nc_ctm10,nc_ctm20,nc_ctm50,nc_cam10,nc_cam20,nc_cam50
20,0.6133333333333333,0.5458333333333333,0.391,0.305,0.32166666666666666,0.33,0.4066666666666667,0.36833333333333335,0.33266666666666667,0.30833333333333335,0.2975,0.2866666666666667,0.26666666666666666,0.2425,0.27066666666666667,0.3233333333333333,0.30416666666666664,0.30233333333333334,0.285,0.30916666666666665,0.32666666666666666,0.34,0.30833333333333335,0.2806666666666667,0.295,0.32666666666666666,0.323
21,0.615,0.5733333333333334,0.4033333333333333,0.3283333333333333,0.32416666666666666,0.326,0.3983333333333333,0.3591666666666667,0.337,0.28833333333333333,0.30083333333333334,0.29233333333333333,0.28,0.24166666666666667,0.2773333333333333,0.315,0.2941666666666667,0.304,0.32166666666666666,0.30666666666666664,0.3283333333333333,0.31666666666666665,0.2975,0.29233333333333333,0.33166666666666667,0.33166666666666667,0.3293333333333333
22,0.6133333333333333,0.5625,0.3993333333333333,0.33166666666666667,0.3125,0.31533333333333335,0.43833333333333335,0.37166666666666665,0.3363333333333333,0.30833333333333335,0.2925,0.277,0.275,0.22166666666666668,0.2763333333333333,0.34,0.3233333333333333,0.3006666666666667,0.315,0.31,0.318,0.2966666666666667,0.29833333333333334,0.275,0.3333333333333333,0.31083333333333335,0.318
23,0.61,0.5616666666666666,0.3923333333333333,0.3416666666666667,0.2941666666666667,0.30666666666666664,0.4116666666666667,0.37083333333333335,0.333,0.31,0.2925,0.2793333333333333,0.28,0.24416666666666667,0.27066666666666667,0.2966666666666667,0.31083333333333335,0.298,0.31166666666666665,0.3325,0.31833333333333336,0.3,0.28833333333333333,0.2776666666666667,0.3433333333333333,0.3075,0.30033333333333334
24,0.59,0.5508333333333333,0.3953333333333333,0.3433333333333333,0.325,0.31166666666666665,0.4166666666666667,0.365,0.32,0.2866666666666667,0.2966666666666667,0.2773333333333333,0.2816666666666667,0.24583333333333332,0.2703333333333333,0.305,0.2891666666666667,0.2866666666666667,0.33166666666666667,0.315,0.303,0.31833333333333336,0.315,0.282,0.32166666666666666,0.32083333333333336,0.30633333333333335
25,0.5883333333333334,0.54,0.3933333333333333,0.3016666666666667,0.3333333333333333,0.30666666666666664,0.3983333333333333,0.35583333333333333,0.33366666666666667,0.31333333333333335,0.31083333333333335,0.285,0.2866666666666667,0.2375,0.2713333333333333,0.30333333333333334,0.29083333333333333,0.2896666666666667,0.27666666666666667,0.3233333333333333,0.31133333333333335,0.3233333333333333,0.305,0.287,0.32166666666666666,0.31666666666666665,0.30933333333333335
26,0.6216666666666667,0.5583333333333333,0.3923333333333333,0.32666666666666666,0.31333333333333335,0.32466666666666666,0.43166666666666664,0.37666666666666665,0.33466666666666667,0.3016666666666667,0.29833333333333334,0.2776666666666667,0.285,0.23833333333333334,0.265,0.30666666666666664,0.2841666666666667,0.294,0.32166666666666666,0.325,0.31566666666666665,0.325,0.30083333333333334,0.284,0.31,0.2941666666666667,0.32233333333333336
27,0.615,0.5783333333333334,0.415,0.33166666666666667,0.30333333333333334,0.32066666666666666,0.415,0.38166666666666665,0.342,0.3416666666666667,0.32,0.29833333333333334,0.3016666666666667,0.25083333333333335,0.28733333333333333,0.30333333333333334,0.3125,0.30766666666666664,0.31166666666666665,0.3175,0.3253333333333333,0.34,0.31083333333333335,0.29,0.335,0.31,0.334
28,0.5933333333333334,0.55,0.398,0.3283333333333333,0.335,0.319,0.43166666666666664,0.39416666666666667,0.3333333333333333,0.32,0.29583333333333334,0.294,0.2816666666666667,0.24916666666666668,0.283,0.32166666666666666,0.3125,0.307,0.335,0.3283333333333333,0.31166666666666665,0.3,0.2966666666666667,0.2843333333333333,0.33,0.325,0.32166666666666666
29,0.605,0.5616666666666666,0.4043333333333333,0.31833333333333336,0.31416666666666665,0.317,0.45,0.3875,0.3403333333333333,0.31833333333333336,0.31166666666666665,0.28933333333333333,0.31166666666666665,0.25666666666666665,0.2856666666666667,0.315,0.30416666666666664,0.31,0.31,0.33666666666666667,0.328,0.32666666666666666,0.3125,0.2806666666666667,0.31166666666666665,0.30916666666666665,0.31433333333333335
